sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,short_description,price,meta_title,meta_keywords,meta_description,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
DT2-Olive-M,,Default,virtual,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves-Olive-M",,126.000000,"Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves","Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves","Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves Product Details: Empire-cut spaghetti strap blouse, with off-shoulder pleated sleeves. Knotted detail in the middle of the empire cut. Material: 52% Cotton and 48% Rayon.Size & Fit: Model is we",,,,,,,"Block after Info Column",,,,No,,,"Use config",,"mgs_brand=Diana Taborda,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT2-Olive-L,,Default,virtual,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves-Olive-L",,126.000000,"Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves","Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves","Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves Product Details: Empire-cut spaghetti strap blouse, with off-shoulder pleated sleeves. Knotted detail in the middle of the empire cut. Material: 52% Cotton and 48% Rayon.Size & Fit: Model is we",,,,,,,"Block after Info Column",,,,No,,,"Use config",,"mgs_brand=Diana Taborda,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT2-Olive-XS,,Default,virtual,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves-Olive-XS",,126.000000,"Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves","Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves","Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves Product Details: Empire-cut spaghetti strap blouse, with off-shoulder pleated sleeves. Knotted detail in the middle of the empire cut. Material: 52% Cotton and 48% Rayon.Size & Fit: Model is we",,,,,,,"Block after Info Column",,,,No,,,"Use config",,"mgs_brand=Diana Taborda,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT2,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves",,,"Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves","Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves","Spaghetti Strap Blouse With  Off Shoulder Pleated Sleeves Product Details: Empire-cut spaghetti strap blouse, with off-shoulder pleated sleeves. Knotted detail in the middle of the empire cut. Material: 52% Cotton and 48% Rayon.Size & Fit: Model is we",/s/p/spag_1.jpg,,/s/p/spag_1.jpg,,,,"Block after Info Column",,,,"Use config",,,"Use config",Colombia,"complete_your_look=22,mgs_brand=Diana Taborda,you_may_also_like=21",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/s/p/spag_1.jpg,/s/p/spag_2.jpg",",",,,,,,,,,,"sku=DT2-Olive-M,color=Olive,size=M|sku=DT2-Olive-S,color=Olive,size=S|sku=DT2-Olive-XS,color=Olive,size=XS|sku=DT2-Olive-L,color=Olive,size=L","color=Color,size=Size"
"DT3-Pink-US 4",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High-Waist Wrap Pants With Waistband. -Pink-US 4",,150.000000,"High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband.  Product Details: High-waisted wrap pants with waistband. Deep pleat in mid-front from waist to hem.Material: 100% Polyester.Size & Fit: Model is wearing size SCountry of Origin: ColombiaCare of the product: Machi",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 4",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT3-Pink-US 6",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High-Waist Wrap Pants With Waistband. -Pink-US 6",,150.000000,"High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband.  Product Details: High-waisted wrap pants with waistband. Deep pleat in mid-front from waist to hem.Material: 100% Polyester.Size & Fit: Model is wearing size SCountry of Origin: ColombiaCare of the product: Machi",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 6",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT3-Pink-US 8",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High-Waist Wrap Pants With Waistband. -Pink-US 8",,150.000000,"High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband.  Product Details: High-waisted wrap pants with waistband. Deep pleat in mid-front from waist to hem.Material: 100% Polyester.Size & Fit: Model is wearing size SCountry of Origin: ColombiaCare of the product: Machi",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 8",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT3-Pink-US 10",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High-Waist Wrap Pants With Waistband. -Pink-US 10",,150.000000,"High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband.  Product Details: High-waisted wrap pants with waistband. Deep pleat in mid-front from waist to hem.Material: 100% Polyester.Size & Fit: Model is wearing size SCountry of Origin: ColombiaCare of the product: Machi",,,,,,,"Block after Info Column",,,,No,,,,Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 10",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT3,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High-Waist Wrap Pants With Waistband. ",,,"High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband. ","High-Waist Wrap Pants With Waistband.  Product Details: High-waisted wrap pants with waistband. Deep pleat in mid-front from waist to hem.Material: 100% Polyester.Size & Fit: Model is wearing size SCountry of Origin: ColombiaCare of the product: Machi",/f/r/front_pant_1.jpg,,/f/r/front_pant_1.jpg,,,,"Block after Info Column",,,,"Use config",,,"Use config",Colombia,"complete_your_look=21,mgs_brand=Diana Taborda,you_may_also_like=22",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/f/r/front_pant_1.jpg,/f/r/front_pant_2.jpg",",",,,,,,,,,,"sku=DT3-Pink-US 6,color=Pink,size=US 6|sku=DT3-Pink-US 4,color=Pink,size=US 4|sku=DT3-Pink-US 10,color=Pink,size=US 10|sku=DT3-Pink-US 8,color=Pink,size=US 8","color=Color,size=Size"
"DT4-Pink-US 4",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Pants With Crossed Deep Pleat-Pink-US 4",,283.000000,"High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat Product Details: High-waisted wrap pants with a waistband. Crossed pleat from waist to hem. No side seams. Material: 100% Polyester.Size & Fit: Model is wearing size 6Country of Origin: ColombiaCare of the prod",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 4",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT4-Pink-US 6",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Pants With Crossed Deep Pleat-Pink-US 6",,283.000000,"High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat Product Details: High-waisted wrap pants with a waistband. Crossed pleat from waist to hem. No side seams. Material: 100% Polyester.Size & Fit: Model is wearing size 6Country of Origin: ColombiaCare of the prod",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 6",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT4-Pink-US 8",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Pants With Crossed Deep Pleat-Pink-US 8",,283.000000,"High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat Product Details: High-waisted wrap pants with a waistband. Crossed pleat from waist to hem. No side seams. Material: 100% Polyester.Size & Fit: Model is wearing size 6Country of Origin: ColombiaCare of the prod",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 8",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT4-Pink-US 10",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Pants With Crossed Deep Pleat-Pink-US 10",,283.000000,"High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat Product Details: High-waisted wrap pants with a waistband. Crossed pleat from waist to hem. No side seams. Material: 100% Polyester.Size & Fit: Model is wearing size 6Country of Origin: ColombiaCare of the prod",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 10",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT4,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Pants With Crossed Deep Pleat",,,"High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat","High Waist Pants With Crossed Deep Pleat Product Details: High-waisted wrap pants with a waistband. Crossed pleat from waist to hem. No side seams. Material: 100% Polyester.Size & Fit: Model is wearing size 6Country of Origin: ColombiaCare of the prod",/h/i/high_w_p_1.jpg,,/h/i/high_w_p_1.jpg,,,,"Block after Info Column",,,,"Use config",,,"Use config",Colombia,"complete_your_look=21,mgs_brand=Diana Taborda,you_may_also_like=22",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/i/high_w_p_1.jpg,/h/i/high_w_p_2.jpg,/h/i/high_w_p_3.jpg",",,",,,,,,,,,,"sku=DT4-Pink-US 6,color=Pink,size=US 6|sku=DT4-Pink-US 4,color=Pink,size=US 4|sku=DT4-Pink-US 10,color=Pink,size=US 10|sku=DT4-Pink-US 8,color=Pink,size=US 8","color=Color,size=Size"
"DT5-White-US 4",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Denim Pants-White-US 4",,142.000000,"High Waist Denim Pants","High Waist Denim Pants","High Waist Denim Pants Product Details: High-waisted palazzo denim pants, back patch-type pockets. Stitching in contrasting almond color. Material: 100% CottonSize & Fit: Model is Wearing Size 6Country of Origin: ColombiaCare of the product: Machine w",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 4",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT5-White-US 6",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Denim Pants-White-US 6",,142.000000,"High Waist Denim Pants","High Waist Denim Pants","High Waist Denim Pants Product Details: High-waisted palazzo denim pants, back patch-type pockets. Stitching in contrasting almond color. Material: 100% CottonSize & Fit: Model is Wearing Size 6Country of Origin: ColombiaCare of the product: Machine w",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 6",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT5-White-US 8",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Denim Pants-White-US 8",,142.000000,"High Waist Denim Pants","High Waist Denim Pants","High Waist Denim Pants Product Details: High-waisted palazzo denim pants, back patch-type pockets. Stitching in contrasting almond color. Material: 100% CottonSize & Fit: Model is Wearing Size 6Country of Origin: ColombiaCare of the product: Machine w",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 8",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"DT5-White-US 10",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Denim Pants-White-US 10",,142.000000,"High Waist Denim Pants","High Waist Denim Pants","High Waist Denim Pants Product Details: High-waisted palazzo denim pants, back patch-type pockets. Stitching in contrasting almond color. Material: 100% CottonSize & Fit: Model is Wearing Size 6Country of Origin: ColombiaCare of the product: Machine w",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=US 10",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT5,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Pants,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"High Waist Denim Pants",,,"High Waist Denim Pants","High Waist Denim Pants","High Waist Denim Pants Product Details: High-waisted palazzo denim pants, back patch-type pockets. Stitching in contrasting almond color. Material: 100% CottonSize & Fit: Model is Wearing Size 6Country of Origin: ColombiaCare of the product: Machine w",/w/h/white_1.jpg,,/w/h/white_1.jpg,,,,"Block after Info Column",,,,"Use config",,,"Use config",Colombia,"complete_your_look=21,mgs_brand=Diana Taborda,you_may_also_like=22",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/w/h/white_1.jpg,/d/s/dscf4238-1.jpg",",",,,,,,,,,,"sku=DT5-White-US 6,color=White,size=US 6|sku=DT5-White-US 4,color=White,size=US 4|sku=DT5-White-US 10,color=White,size=US 10|sku=DT5-White-US 8,color=White,size=US 8","color=Color,size=Size"
DT6-Pink-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Dresses,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Printed Wrap Dress-Pink-XS",,316.000000,"Printed Wrap Dress","Printed Wrap Dress","Printed Wrap Dress Product Details: Wrap dress with billowy sleeves and deep V neck, gathered at the waist with a series of deep pleats from waist to hemMaterial: 100% polyesterSize & Fit: Model is Wearing Size SCountry of Origin: ColombiaCare of the ",,,,,,,"Block after Info Column",,,,No,,,,,"preorder=No,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT6-Pink-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Dresses,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Printed Wrap Dress-Pink-S",,316.000000,"Printed Wrap Dress","Printed Wrap Dress","Printed Wrap Dress Product Details: Wrap dress with billowy sleeves and deep V neck, gathered at the waist with a series of deep pleats from waist to hemMaterial: 100% polyesterSize & Fit: Model is Wearing Size SCountry of Origin: ColombiaCare of the ",,,,,,,"Block after Info Column",,,,No,,,,,"preorder=No,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT6-Pink-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Dresses,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Printed Wrap Dress-Pink-M",,316.000000,"Printed Wrap Dress","Printed Wrap Dress","Printed Wrap Dress Product Details: Wrap dress with billowy sleeves and deep V neck, gathered at the waist with a series of deep pleats from waist to hemMaterial: 100% polyesterSize & Fit: Model is Wearing Size SCountry of Origin: ColombiaCare of the ",,,,,,,"Block after Info Column",,,,No,,,,,"preorder=No,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT6-Pink-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Dresses,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Printed Wrap Dress-Pink-L",,316.000000,"Printed Wrap Dress","Printed Wrap Dress","Printed Wrap Dress Product Details: Wrap dress with billowy sleeves and deep V neck, gathered at the waist with a series of deep pleats from waist to hemMaterial: 100% polyesterSize & Fit: Model is Wearing Size SCountry of Origin: ColombiaCare of the ",,,,,,,"Block after Info Column",,,,No,,,,,"preorder=No,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
DT6,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Dresses,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Printed Wrap Dress",,,"Printed Wrap Dress","Printed Wrap Dress","Printed Wrap Dress Product Details: Wrap dress with billowy sleeves and deep V neck, gathered at the waist with a series of deep pleats from waist to hemMaterial: 100% polyesterSize & Fit: Model is Wearing Size SCountry of Origin: ColombiaCare of the ",/l/o/long_dress_1.jpg,,/l/o/long_dress_1.jpg,,,,"Block after Info Column",,,,"Use config",,,"Use config",,"complete_your_look=69,you_may_also_like=15",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/l/o/long_dress_1.jpg,/l/o/long_dress_2.jpg",",",,,,,,,,,,"sku=DT6-Pink-S,color=Pink,size=S|sku=DT6-Pink-XS,color=Pink,size=XS|sku=DT6-Pink-L,color=Pink,size=L|sku=DT6-Pink-M,color=Pink,size=M","color=Color,size=Size"
TD7-Ivory-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Kaftans,Default Category/Designers,Default Category/Designers/Diana Taborda",base,"Kimono With Billowy Sleeves-Ivory-S",,339.000000,"Kimono With Billowy Sleeves","Kimono With Billowy Sleeves","Kimono With Billowy Sleeves Product Details: Long kimono with billowy sleeves with elastic on cuffs. Overlaid detail that knots in front of garment.Material: Ivory-colored: 52% cotton and 48%Size & Fit: Model is Wearing Size SCountry of Origin: Colomb",,,,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Diana Taborda,preorder=No,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
